review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
7032,Helmut Hartmann,37,Google,Pixel 7a,822.69,€765.1,EUR,0.93,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,Germany,German,2023-05-02,True,2,4,3,4,3,55,10,5,BestBuy
7033,Elizabeth Delacruz,40,Apple,iPhone 15 Pro,938.05,A$1435.22,AUD,1.53,3,Battery easily lasts a day with heavy use. Loving it so far!,Positive,Australia,English,2024-10-07,True,3,3,3,3,3,60,12,8,BestBuy
7034,Jeffrey Leonard,18,Xiaomi,Redmi Note 13,570.03,C$786.64,CAD,1.38,4,Software updates are delayed sometimes. Fine but could be better.,Neutral,Canada,English,2023-05-21,True,4,4,3,4,5,65,10,2,AliExpress
7035,Tony Wallace,36,Apple,iPhone 13,741.61,A$1134.66,AUD,1.53,2,Speaker quality is bad and muffled. Very disappointed.,Negative,Australia,English,2024-02-20,True,1,2,1,3,1,54,8,4,Amazon
7036,Katrina Winters,28,Google,Pixel 6,568.13,A$869.24,AUD,1.53,4,Loving the clean UI and fast updates. Best purchase of the year!,Positive,Australia,English,2025-03-01,True,4,3,4,1,3,64,12,3,Amazon
7037,Lisa Cervantes,21,Realme,Realme Narzo 70,330.18,A$505.18,AUD,1.53,3,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,Australia,English,2023-12-07,True,3,3,2,2,2,74,12,1,AliExpress
7038,Tracy Trevino,42,Samsung,Galaxy A55,718.73,A$1099.66,AUD,1.53,3,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,Australia,English,2025-05-31,False,2,3,1,2,3,77,14,4,eBay
7039,João Pedro Rezende,18,Realme,Realme Narzo 70,493.45,R$2812.66,BRL,5.7,5,Design feels premium and stylish. Absolutely worth it!,Positive,Brazil,Portuguese,2023-10-28,True,5,5,5,4,5,54,8,4,eBay
7040,Sara Marquez,39,Motorola,Moto G Power,414.62,$414.62,USD,1.0,4,Loving the clean UI and fast updates. Best purchase of the year!,Positive,USA,English,2023-05-24,True,3,3,3,3,3,64,12,6,eBay
7041,Maria Correia,46,Realme,Realme Narzo 70,406.93,R$2319.5,BRL,5.7,4,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,Brazil,Portuguese,2024-09-14,False,4,3,4,3,3,69,13,3,Flipkart
7042,Sra. Isis Alves,47,Motorola,Razr 40,402.32,R$2293.22,BRL,5.7,2,Phone lags often after a few apps. Very disappointed.,Negative,Brazil,Portuguese,2023-10-29,True,3,1,1,2,2,53,9,1,Flipkart
7043,Gordon Hall,40,Samsung,Galaxy Z Flip,1363.73,£1063.71,GBP,0.78,1,Not worth the money spent. Returning this soon.,Negative,UK,English,2025-03-06,True,1,1,1,2,1,47,8,0,AliExpress
7044,Larissa Alves,46,OnePlus,OnePlus Nord 3,816.05,R$4651.48,BRL,5.7,2,Display started flickering after a month. Not up to the mark.,Negative,Brazil,Portuguese,2023-12-07,True,1,2,2,2,3,61,11,3,eBay
7045,Alison Delacruz,45,Apple,iPhone SE,1180.44,C$1629.01,CAD,1.38,3,"Design is okay, a bit bulky though. Average experience overall.",Neutral,Canada,English,2024-08-06,True,5,3,2,2,4,63,10,4,Flipkart
7046,Bobby Carlson,52,Motorola,Moto G Power,384.24,A$587.89,AUD,1.53,1,Not worth the money spent. Very disappointed.,Negative,Australia,English,2024-04-18,True,1,1,1,1,1,45,7,5,eBay
7047,Chanchal Chakrabarti,24,Xiaomi,Redmi Note 13,377.1,₹31299.3,INR,83.0,2,"Does what it’s supposed to, nothing special. Fine but could be better.",Neutral,India,Hindi,2023-02-17,True,2,3,2,2,1,70,12,4,Amazon
7048,John Clark,29,Realme,Realme 12 Pro,584.46,C$806.55,CAD,1.38,5,Worth every penny. Highly recommended! Loving it so far!,Positive,Canada,English,2023-09-10,True,5,4,5,3,5,56,9,4,Amazon
7049,Dorothy Fox,32,Motorola,Razr 40,568.11,£443.13,GBP,0.78,5,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,UK,English,2022-12-11,True,5,2,5,4,5,81,14,6,eBay
7050,Kaspar Holsten,18,OnePlus,OnePlus 12,854.3,€794.5,EUR,0.93,3,Fast charging is a lifesaver. Best purchase of the year!,Positive,Germany,German,2022-12-13,True,2,3,2,3,3,56,10,6,AliExpress
7051,Kashish Rao,32,Xiaomi,Poco X6,539.99,₹44819.17,INR,83.0,1,Overheats quickly while gaming. Very disappointed.,Negative,India,Hindi,2024-04-28,True,1,1,1,1,1,50,6,0,Flipkart
7052,Brittany Garner,30,Samsung,Galaxy S24,752.67,A$1151.59,AUD,1.53,1,Battery life could be slightly better. Average experience overall.,Neutral,Australia,English,2023-12-05,True,2,1,1,1,1,66,9,1,BestBuy
7053,Joseph Benjamin,26,Apple,iPhone SE,1198.71,د.إ4399.27,AED,3.67,1,Display started flickering after a month. Not up to the mark.,Negative,UAE,English,2024-03-23,True,1,1,1,1,2,61,11,2,Flipkart
7054,Mariana Fonseca,20,Xiaomi,Mi 13 Pro,445.67,R$2540.32,BRL,5.7,1,Battery drains too fast even on standby. Wouldn’t recommend.,Negative,Brazil,Portuguese,2023-11-08,True,1,1,1,1,1,60,9,4,AliExpress
7055,Christopher Gonzalez,30,Realme,Realme 12 Pro,538.62,C$743.3,CAD,1.38,5,Design feels premium and stylish. Loving it so far!,Positive,Canada,English,2025-09-07,False,4,5,3,5,3,51,9,5,eBay
7056,Werner Langern-Losekann,49,Motorola,Razr 40,550.87,€512.31,EUR,0.93,2,Camera quality is very poor indoors. Very disappointed.,Negative,Germany,German,2022-12-10,True,3,2,4,2,1,55,8,1,BestBuy
7057,Suzanne Lambert,35,OnePlus,OnePlus Nord 3,386.38,د.إ1418.01,AED,3.67,3,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,UAE,English,2022-11-11,True,3,3,2,3,5,77,14,2,Flipkart
7058,Amanda Owens,36,Google,Pixel 6,1075.85,A$1646.05,AUD,1.53,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,Australia,English,2025-03-26,True,2,4,1,1,2,80,15,1,Amazon
7059,Andrea Fitzgerald,29,Apple,iPhone 13,1242.74,$1242.74,USD,1.0,2,Customer service was disappointing. Not up to the mark.,Negative,USA,English,2024-02-11,True,1,1,1,1,1,55,9,3,eBay
7060,Maria Cecília Leão,20,Samsung,Galaxy A55,1038.74,R$5920.82,BRL,5.7,1,Display started flickering after a month. Wouldn’t recommend.,Negative,Brazil,Portuguese,2023-02-19,True,1,2,1,1,1,61,8,1,eBay
7061,Michael Harper,33,OnePlus,OnePlus 11R,892.46,A$1365.46,AUD,1.53,3,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Australia,English,2025-03-21,True,3,3,4,3,2,65,10,9,Flipkart
7062,Dipta Buch,35,Motorola,Razr 40,419.99,₹34859.17,INR,83.0,4,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,India,Hindi,2023-03-05,True,3,4,2,5,3,68,14,2,eBay
7063,Lee Richardson,20,Xiaomi,Poco X6,515.88,£402.39,GBP,0.78,4,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,UK,English,2024-02-28,True,4,5,3,2,2,78,14,5,Amazon
7064,Nicole West,44,Apple,iPhone 13,1445.18,$1445.18,USD,1.0,2,Worth every penny. Highly recommended! Loving it so far!,Positive,USA,English,2023-12-25,False,3,2,1,2,1,56,9,4,Flipkart
7065,Hilma Buchholz-Jockel,44,OnePlus,OnePlus 11R,493.04,€458.53,EUR,0.93,2,Camera quality is very poor indoors. Not up to the mark.,Negative,Germany,German,2024-02-09,True,1,2,1,3,3,56,11,5,eBay
7066,Saumya Sandal,26,Samsung,Galaxy Z Flip,988.43,₹82039.69,INR,83.0,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,India,Hindi,2023-03-15,False,4,4,2,2,3,58,9,9,Flipkart
7067,Prof. Janina Staude,36,Motorola,Razr 40,619.27,€575.92,EUR,0.93,5,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Germany,German,2022-10-22,False,4,5,4,4,5,65,11,3,Flipkart
7068,Triya Sabharwal,37,Realme,Realme Narzo 70,289.72,₹24046.76,INR,83.0,1,Software updates are delayed sometimes. Fine but could be better.,Neutral,India,Hindi,2024-07-04,True,1,1,1,1,1,65,10,2,Amazon
7069,Shannon Bass,28,Google,Pixel 6,889.12,A$1360.35,AUD,1.53,3,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,Australia,English,2025-02-18,True,3,2,4,1,4,81,14,6,AliExpress
7070,Amol Pradhan,29,Samsung,Galaxy Note 20,880.3,₹73064.9,INR,83.0,2,Display started flickering after a month. Not up to the mark.,Negative,India,Hindi,2023-05-16,True,1,2,2,1,3,61,11,2,eBay
7071,Greg Burke,23,Realme,Realme Narzo 70,449.37,$449.37,USD,1.0,3,Battery life could be slightly better. Okay for casual use.,Neutral,USA,English,2024-05-26,True,1,3,2,3,2,59,10,1,Amazon
7072,Martin Jones,26,Realme,Realme Narzo 70,208.61,$208.61,USD,1.0,4,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,USA,English,2023-07-03,True,5,3,5,4,2,70,13,3,eBay
7073,Connor Marshall-Harper,18,Samsung,Galaxy Z Flip,899.69,£701.76,GBP,0.78,2,Fast charging is a lifesaver. Loving it so far!,Positive,UK,English,2023-07-29,True,1,2,1,2,3,47,9,10,Flipkart
7074,Dipl.-Ing. Heimo Hörle,18,Apple,iPhone SE,1082.24,€1006.48,EUR,0.93,1,"Design is okay, a bit bulky though. Average experience overall.",Neutral,Germany,German,2022-11-17,True,1,1,1,1,1,63,10,1,AliExpress
7075,Erika Nerger,31,Motorola,Moto G Power,532.57,€495.29,EUR,0.93,5,Smooth performance even after months of use. Absolutely worth it!,Positive,Germany,German,2025-09-12,True,4,5,5,3,4,65,10,3,BestBuy
7076,Pahal Ghosh,50,Realme,Realme 12 Pro,419.03,₹34779.49,INR,83.0,4,Build quality feels solid and durable. Loving it so far!,Positive,India,Hindi,2023-06-20,True,3,2,3,5,3,56,10,9,Flipkart
7077,Zehaan Bhakta,18,Apple,iPhone SE,1099.08,₹91223.64,INR,83.0,4,Software updates are delayed sometimes. Fine but could be better.,Neutral,India,Hindi,2024-04-24,True,4,3,5,3,3,65,10,1,Amazon
7078,Shawn Patel,23,Motorola,Moto G Power,225.55,C$311.26,CAD,1.38,4,Build quality feels solid and durable. Absolutely worth it!,Positive,Canada,English,2024-05-28,False,4,3,5,4,2,59,9,4,Flipkart
7079,John Hayes,30,Motorola,Moto G Power,223.19,C$308.0,CAD,1.38,4,Battery life could be slightly better. Fine but could be better.,Neutral,Canada,English,2023-11-04,True,5,3,5,3,4,64,11,3,eBay
7080,Kevin Davis,35,Samsung,Galaxy S24,1201.25,A$1837.91,AUD,1.53,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,Australia,English,2024-09-25,True,5,5,4,3,4,57,10,3,eBay
7081,Charlotte Heß,33,Motorola,Edge 50,289.63,€269.36,EUR,0.93,4,Build quality feels solid and durable. Best purchase of the year!,Positive,Germany,German,2024-09-28,True,4,4,2,4,2,65,11,3,BestBuy
7082,Eric Anderson,30,Realme,Realme Narzo 70,399.94,C$551.92,CAD,1.38,1,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,Canada,English,2023-08-10,True,1,1,2,1,1,68,14,3,AliExpress
7083,Dennis Garcia,31,Motorola,Moto G Power,646.99,C$892.85,CAD,1.38,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,Canada,English,2025-08-31,True,4,3,2,3,4,63,11,8,BestBuy
7084,Nathan Logan,27,Apple,iPhone SE,905.81,د.إ3324.32,AED,3.67,3,Customer service was disappointing. Returning this soon.,Negative,UAE,English,2024-11-06,True,1,2,3,2,2,56,7,2,Flipkart
7085,Ishanvi Butala,18,Motorola,Razr 40,639.7,₹53095.1,INR,83.0,4,Build quality feels solid and durable. No regrets buying this one.,Positive,India,Hindi,2025-02-02,True,5,2,5,4,3,66,11,4,AliExpress
7086,Melanie Fischer,34,Samsung,Galaxy Z Flip,1038.08,C$1432.55,CAD,1.38,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,Canada,English,2024-07-14,False,4,1,2,2,2,80,15,3,AliExpress
7087,Luana Monteiro,33,Google,Pixel 6,605.97,R$3454.03,BRL,5.7,4,Not bad for daily use but could be optimized. Fine but could be better.,Neutral,Brazil,Portuguese,2024-11-04,True,2,2,3,5,3,71,14,1,AliExpress
7088,Girish Jani,24,OnePlus,OnePlus Nord 3,799.77,₹66380.91,INR,83.0,2,Software updates are delayed sometimes. Average experience overall.,Neutral,India,Hindi,2023-03-11,True,2,1,2,1,2,67,8,0,eBay
7089,Luiz Otávio Barbosa,36,Samsung,Galaxy Note 20,918.14,R$5233.4,BRL,5.7,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,2024-12-15,False,4,4,4,3,3,58,9,3,Flipkart
7090,Alexa Kelly,33,Xiaomi,Redmi Note 13,671.15,د.إ2463.12,AED,3.67,2,Display started flickering after a month. Returning this soon.,Negative,UAE,English,2024-05-24,False,2,1,2,2,1,62,9,3,Amazon
7091,Amara Sahota,26,Motorola,Razr 40,297.02,₹24652.66,INR,83.0,2,Camera quality is very poor indoors. Very disappointed.,Negative,India,Hindi,2024-02-28,True,1,1,2,2,1,55,8,3,Flipkart
7092,Anna Liz Ferreira,18,Apple,iPhone SE,858.88,R$4895.62,BRL,5.7,2,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,Brazil,Portuguese,2023-09-13,False,1,1,1,1,2,62,11,5,BestBuy
7093,Valentina Vasconcelos,46,Samsung,Galaxy S24,821.11,R$4680.33,BRL,5.7,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Brazil,Portuguese,2025-02-03,True,4,3,2,1,3,66,10,6,eBay
7094,Oliver Dani,19,Samsung,Galaxy A55,964.22,₹80030.26,INR,83.0,3,Smooth performance even after months of use. No regrets buying this one.,Positive,India,Hindi,2024-11-19,True,2,3,3,2,2,72,12,4,BestBuy
7095,Hemal Bhardwaj,34,Motorola,Moto G Power,274.22,₹22760.26,INR,83.0,1,Software updates are delayed sometimes. Okay for casual use.,Neutral,India,Hindi,2025-04-05,True,3,1,1,1,2,60,9,4,AliExpress
7096,Faqid Garde,35,Xiaomi,Redmi Note 13,359.66,₹29851.78,INR,83.0,2,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,India,Hindi,2025-02-28,True,2,2,1,4,2,63,11,3,Flipkart
7097,Erin Aguirre,26,Motorola,Moto G Power,482.35,د.إ1770.22,AED,3.67,2,Battery life could be slightly better. Fine but could be better.,Neutral,UAE,English,2023-04-11,True,1,2,1,1,1,64,11,1,Amazon
7098,Irmela Kaul-Werner,27,Realme,Realme Narzo 70,202.98,€188.77,EUR,0.93,4,Smooth performance even after months of use. Best purchase of the year!,Positive,Germany,German,2025-06-12,True,4,3,5,5,3,71,12,11,eBay
7099,Henrique Nascimento,35,Xiaomi,Poco X6,214.61,R$1223.28,BRL,5.7,5,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Brazil,Portuguese,2023-09-06,True,5,5,4,4,5,65,10,1,Amazon
7100,Anne Robinson,22,Xiaomi,Poco X6,664.85,C$917.49,CAD,1.38,5,Fast charging is a lifesaver. Loving it so far!,Positive,Canada,English,2025-01-26,True,5,5,5,4,5,47,9,4,eBay
7101,Benjamin Bhakta,38,OnePlus,OnePlus 12,477.03,₹39593.49,INR,83.0,1,Customer service was disappointing. Wouldn’t recommend.,Negative,India,Hindi,2023-08-22,True,1,1,2,1,1,55,6,3,Flipkart
7102,Ana Scott,35,Apple,iPhone 14,1100.83,$1100.83,USD,1.0,4,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Positive,USA,English,2024-06-11,True,3,2,4,5,3,71,12,5,AliExpress
7103,Cameron Lawson,32,Samsung,Galaxy A55,1211.85,$1211.85,USD,1.0,1,Display started flickering after a month. Wouldn’t recommend.,Negative,USA,English,2023-07-17,False,1,1,1,2,1,61,8,1,Amazon
7104,Traudel Franke,39,Apple,iPhone 15 Pro,1455.2,€1353.34,EUR,0.93,4,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,Germany,German,2023-03-30,False,4,3,3,4,3,69,13,4,BestBuy
7105,Dra. Maria Eduarda Oliveira,18,Samsung,Galaxy S24,471.26,R$2686.18,BRL,5.7,1,Overheats quickly while gaming. Not up to the mark.,Negative,Brazil,Portuguese,2024-10-10,True,1,1,1,1,1,51,9,4,Flipkart
7106,Dana Hines,21,Apple,iPhone 15 Pro,729.09,د.إ2675.76,AED,3.67,4,Smooth performance even after months of use. Loving it so far!,Positive,UAE,English,2023-01-10,True,3,4,4,5,3,62,11,5,BestBuy
7107,Dierk Bolnbach,41,Xiaomi,Poco X6,526.07,€489.25,EUR,0.93,5,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Germany,German,2024-12-30,True,5,5,5,4,4,65,10,4,eBay
7108,Mohammed Sodhi,42,Apple,iPhone 15 Pro,1446.72,₹120077.76,INR,83.0,4,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,India,Hindi,2023-08-18,False,5,4,3,4,2,77,14,5,Flipkart
7109,Joanne Scott-Doyle,18,Xiaomi,Mi 13 Pro,274.58,£214.17,GBP,0.78,2,"Performance is average, camera okay. Average experience overall.",Neutral,UK,English,2024-07-06,True,1,1,1,2,1,64,8,1,Amazon
7110,David Cook,35,Apple,iPhone 14,1400.88,د.إ5141.23,AED,3.67,1,Camera quality is very poor indoors. Very disappointed.,Negative,UAE,English,2025-07-13,True,3,1,1,1,2,55,8,0,BestBuy
7111,Janani Hayre,18,Xiaomi,Poco X6,593.19,₹49234.77,INR,83.0,3,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,India,Hindi,2023-01-13,True,3,4,3,4,1,63,11,4,BestBuy
7112,Goran Hauffer,27,Motorola,Moto G Power,652.79,€607.09,EUR,0.93,3,Software updates are delayed sometimes. Fine but could be better.,Neutral,Germany,German,2022-12-21,False,1,1,1,2,1,65,10,4,eBay
7113,Robert Phillips,24,Realme,Realme Narzo 70,456.64,A$698.66,AUD,1.53,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Australia,English,2024-09-19,True,4,3,4,4,4,65,11,6,Amazon
7114,Yasmin Borges,18,Samsung,Galaxy A55,623.47,R$3553.78,BRL,5.7,4,Software updates are delayed sometimes. Fine but could be better.,Neutral,Brazil,Portuguese,2025-08-30,True,3,5,4,2,3,65,10,0,AliExpress
7115,Timm Biggen,36,Motorola,Razr 40,720.92,€670.46,EUR,0.93,4,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Germany,German,2025-06-05,False,5,3,3,3,4,58,9,7,Amazon
7116,Dr. Heather Dunn DDS,23,Motorola,Razr 40,203.42,C$280.72,CAD,1.38,3,Software updates are delayed sometimes. Fine but could be better.,Neutral,Canada,English,2024-02-20,True,3,1,1,1,1,65,10,1,eBay
7117,Jason Franco,33,OnePlus,OnePlus 12,842.29,C$1162.36,CAD,1.38,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,Canada,English,2024-08-23,True,2,3,2,3,2,80,15,4,BestBuy
7118,Robert Nguyen,31,Motorola,Edge 50,645.82,C$891.23,CAD,1.38,3,Sound quality is okay but not very loud. Okay for casual use.,Neutral,Canada,English,2024-02-05,True,4,4,2,2,2,61,12,1,AliExpress
7119,Ashleigh Cox,25,Motorola,Razr 40,367.59,£286.72,GBP,0.78,5,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,UK,English,2023-08-03,False,3,4,5,4,4,80,14,4,Amazon
7120,Beatriz Casa Grande,24,Apple,iPhone 13,859.37,R$4898.41,BRL,5.7,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Brazil,Portuguese,2024-07-14,True,2,2,2,1,3,65,11,7,eBay
7121,Juliana Fernandes,42,OnePlus,OnePlus 12,551.67,R$3144.52,BRL,5.7,3,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Brazil,Portuguese,2023-06-16,True,4,2,2,1,3,66,13,2,eBay
7122,Eric Miller,42,Samsung,Galaxy A55,1392.66,A$2130.77,AUD,1.53,1,Battery drains too fast even on standby. Very disappointed.,Negative,Australia,English,2025-06-08,True,1,1,1,1,1,59,9,1,Flipkart
7123,Regina Johnson,21,Motorola,Razr 40,648.47,C$894.89,CAD,1.38,3,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Canada,English,2023-04-02,False,3,2,3,3,2,71,13,6,BestBuy
7124,Nicole Hendrix,45,Google,Pixel 8,599.75,$599.75,USD,1.0,5,"Face unlock is instant, super smooth. Loving it so far!",Positive,USA,English,2024-06-04,False,4,5,5,5,5,55,10,4,Flipkart
7125,Anay Bhargava,32,Realme,Realme 12 Pro,536.82,₹44556.06,INR,83.0,2,Customer service was disappointing. Very disappointed.,Negative,India,Hindi,2025-10-17,True,2,1,1,1,3,54,6,0,BestBuy
7126,Nathaniel Krishna,35,Google,Pixel 6,624.71,₹51850.93,INR,83.0,5,Loving the clean UI and fast updates. Best purchase of the year!,Positive,India,Hindi,2023-05-18,False,3,2,5,5,4,64,12,5,Amazon
7127,Becky Nichols,18,Apple,iPhone 13,1286.22,A$1967.92,AUD,1.53,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Australia,English,2024-07-31,True,3,3,4,2,4,58,10,6,Flipkart
7128,Tammy Hernandez,23,Apple,iPhone 15 Pro,1484.21,A$2270.84,AUD,1.53,4,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,Australia,English,2023-03-01,True,2,5,2,2,4,64,11,7,Amazon
7129,Kathryn Reilly,33,Samsung,Galaxy Z Flip,821.51,$821.51,USD,1.0,4,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Positive,USA,English,2024-07-07,True,4,5,2,3,3,71,12,6,AliExpress
7130,Mateus Pinto,18,Apple,iPhone 15 Pro,1163.71,R$6633.15,BRL,5.7,4,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Positive,Brazil,Portuguese,2025-03-23,False,5,2,4,3,5,68,13,4,Flipkart
7131,Dr Liam Holland,39,Apple,iPhone SE,1278.75,£997.43,GBP,0.78,4,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,UK,English,2023-08-18,True,4,3,5,5,3,77,14,5,eBay
7132,Watika Chadha,31,Apple,iPhone 14,734.69,₹60979.27,INR,83.0,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,India,Hindi,2022-10-28,False,3,3,4,3,3,58,9,4,AliExpress
7133,Luiz Felipe Nunes,25,Xiaomi,Poco X6,262.48,R$1496.14,BRL,5.7,4,Sound quality is okay but not very loud. Average experience overall.,Neutral,Brazil,Portuguese,2023-10-14,False,2,2,4,4,2,68,11,3,BestBuy
7134,Robert Schultz,24,Apple,iPhone SE,903.11,د.إ3314.41,AED,3.67,3,"Phone is fine, not the best in this range. Average experience overall.",Neutral,UAE,English,2025-07-02,False,3,5,3,2,1,70,12,0,BestBuy
